id,type,category,name_c,name_j,name_e,obtainedFrom,buy,sell,seasonalAvailability,villagerEquippable,styles,themes,DIY,diyInfoMaterials,diyInfoObtainedFrom,diyInfoSourceNotes,filename,version,variations
155,clothes,套裝,無袖襯衫連身裙,そでなしシャツワンピ,sleeveless shirtdress,裁縫店,1600,400,夏季,True,簡單,"['日常生活', '度假']",False,,,,TopsTexOnepieceAlineNShirt1,1.0.0,4
156,clothes,上身,晚禮服,タキシード,tuxedo jacket,裁縫店,2500,625,全年,True,酷感,"['正式', '派對', '舞台', '工作']",False,,,,TopsTexTopYshirtsLTuxedo2,1.0.0,3
157,clothes,上身,聖誕老人外套,サンタのジャケット,Santa coat,裁縫店,2600,650,全年,False,簡單,"['童話世界', '派對', '工作']",False,,,,TopsTexTopCoatLSantaRed,1.6.0,1
158,clothes,下身,聖誕褲,サンタのズボン,Santa pants,裁縫店,2150,537,全年,False,簡單,"['童話世界', '派對', '工作']",False,,,,BottomsTexPantsNormalSantaRed,1.6.0,1
159,clothes,上身,晨禮服,モーニングコート,morning coat,裁縫店,2500,625,全年,True,優雅,"['正式', '派對', '舞台', '工作']",False,,,,TopsTexTopCoatLMorningcoatBlack,1.0.0,1
160,clothes,下身,制服褲,せいふくのズボン,dress pants,裁縫店,1300,325,全年,False,簡單,"['日常生活', '正式']",False,,,,BottomsTexPantsWideSchool3,1.0.0,4
161,clothes,下身,亮面西裝褲,ハデなスラックス,flashy slacks,裁縫店,1300,325,全年,False,華麗,"['正式', '派對', '舞台']",False,,,,BottomsTexPantsNormalSlacksgaudy0,1.0.0,6
162,clothes,套裝,騎師服,ジョッキーのふく,jockey uniform,裁縫店,1920,480,全年,True,活潑,"['運動', '工作']",False,,,,TopsTexOnepieceOverallLJockey7,1.0.0,8
163,clothes,套裝,熊熊裝,クマなふく,bear costume,裁縫店,1700,425,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,TopsTexOnepieceOverallLBear0,1.0.0,4
164,clothes,套裝,消防隊服,しょうぼうしのふく,firefighter uniform,裁縫店,2240,560,全年,True,活潑,['工作'],False,,,,TopsTexOnepieceSalopetteLFirefighter0,1.0.0,5
165,clothes,套裝,青蛙裝,カエルなふく,frog costume,裁縫店,1700,425,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,TopsTexOnepieceOverallLFrog0,1.0.0,4
166,clothes,套裝,河童裝,カッパスーツ,kappa costume,裁縫店,1700,425,全年,True,可愛,"['童話世界', '派對']",False,,,,TopsTexOnepieceOverallLKappa0,1.0.0,2
167,clothes,套裝,貴族風洋裝,アントワネットなドレス,fashionable royal dress,裁縫店,6000,1500,全年,True,華麗,"['童話世界', '正式', '派對', '舞台']",False,,,,TopsTexOnepieceDressLClassic3,1.0.0,5
168,clothes,套裝,尼羅河服,ナイルなふく,palatial tank dress,裁縫店,2520,630,全年,True,華麗,['正式'],False,,,,TopsTexOnepieceAlongNNile,1.0.0,1
169,clothes,套裝,工作服,さぎょうぎ,jumper work suit,裁縫店,1050,262,全年,True,活潑,"['戶外活動', '工作']",False,,,,TopsTexOnepieceOverallLWorkwear7,1.0.0,8
170,clothes,套裝,小丑服,ピエロのふく,jester costume,裁縫店,2240,560,全年,True,活潑,"['童話世界', '恐怖', '派對', '舞台', '工作']",False,,,,TopsTexOnepieceOverallLClown1,1.0.0,4
171,clothes,套裝,英雄裝,ヒーロースーツ,zap suit,裁縫店,2760,690,全年,True,活潑,"['童話世界', '舞台', '工作']",False,,,,TopsTexOnepieceOverallLHero3,1.0.0,8
172,clothes,套裝,輕便浴衣,じんべい,jinbei,裁縫店,1820,455,全年,True,簡單,"['悠閒', '度假']",False,,,,TopsTexOnepieceOverallHJinbei2,1.0.0,3
173,clothes,套裝,忍者服,しのびのふく,ninja costume,裁縫店,2240,560,全年,True,活潑,"['童話世界', '舞台', '工作']",False,,,,TopsTexOnepieceOverallLNinja0,1.0.0,8
174,clothes,套裝,龍紋裝,ドラゴンスーツ,dragon suit,裁縫店,2500,625,全年,True,活潑,['運動'],False,,,,TopsTexOnepieceOverallLDragonYellow,1.0.0,1
175,clothes,下身,西部牛仔褲,カウボーイパンツ,western pants,裁縫店,1540,385,全年,False,活潑,"['戶外活動', '工作']",False,,,,BottomsTexPantsWideCowboyBrown,1.0.0,1
176,clothes,套裝,飯店服務生衣服,ホテルマンなふく,concierge uniform,裁縫店,1920,480,全年,True,簡單,"['正式', '工作']",False,,,,TopsTexOnepieceOverallLHotel2,1.0.0,5
177,clothes,上身,休閒西裝外套,テーラードジャケット,tailored jacket,裁縫店,1400,350,全年,True,簡單,"['正式', '工作']",False,,,,TopsTexTopYshirtsLTailored0,1.0.0,5
178,clothes,套裝,空姐服,フライトアテンダントのふく,flight-crew uniform,裁縫店,2800,700,全年,True,優雅,"['正式', '工作']",False,,,,TopsTexOnepieceBoxLAttendant4,1.0.0,5
179,clothes,上身,毛衣背心配襯衫,チョッキつきワイシャツ,sweater-vest,裁縫店,1400,350,全年,True,簡單,"['日常生活', '正式', '工作']",False,,,,TopsTexTopYshirtsLVest3,1.0.0,4
180,clothes,套裝,魔法師長袍,まほうつかいのローブ,mage's robe,裁縫店,4000,1000,全年,True,酷感,"['童話世界', '恐怖']",False,,,,TopsTexOnepieceAlongLWitch0,1.0.0,4
181,clothes,套裝,越南傳統服裝,アオザイ,áo dài,裁縫店,2520,630,全年,True,優雅,"['日常生活', '正式']",False,,,,TopsTexOnepieceBlongLAodai0,1.0.0,5
182,clothes,套裝,和風連袖圍裙,かっぽうぎ,pinafore,裁縫店,1600,400,全年,True,簡單,"['日常生活', '工作']",False,,,,TopsTexOnepieceBlongLKappogi1,1.0.0,3
183,clothes,套裝,韓服裙,チマチョゴリ,chima jeogori,裁縫店,2520,630,全年,True,優雅,['正式'],False,,,,TopsTexOnepieceAlongLChimachogori4,1.0.0,5
184,clothes,飾品,鴨嘴道具,くちばし,beak,裁縫店,490,122,全年,False,可愛,"['童話世界', '派對', '舞台']",False,,,,AccessoryMouthBeakYellow,1.0.0,1
185,clothes,飾品,八字翹鬍,カイゼルひげ,handlebar mustache,裁縫店,1120,280,全年,False,優雅,"['童話世界', '正式', '舞台']",False,,,,AccessoryMouthBeardBlack,1.0.0,1
186,clothes,套裝,警官服,けいかんのふく,security uniform,裁縫店,2240,560,全年,True,活潑,"['正式', '工作']",False,,,,TopsTexOnepieceOverallLPoliceNavy,1.0.0,1
187,clothes,套裝,羅馬服,ローマなふく,toga,裁縫店,2520,630,全年,True,優雅,"['正式', '舞台']",False,,,,TopsTexOnepieceBlongHToga0,1.0.0,2
188,clothes,套裝,梅花和服,ウメがらのきもの,blossoming kimono,裁縫店,3220,805,全年,True,優雅,"['正式', '派對']",False,,,,TopsTexOnepieceKimonoLUme0,1.0.0,2
189,clothes,套裝,哥德式衣服,ゴシックなふく,mysterious dress,裁縫店,3120,780,全年,True,酷感,"['恐怖', '派對']",False,,,,TopsTexOnepieceAlongLGothic1,1.0.0,3
190,clothes,套裝,希臘服,ギリシャなふく,chiton,裁縫店,2520,630,全年,True,優雅,"['正式', '舞台']",False,,,,TopsTexOnepieceBoxNGreece,1.0.0,1
191,clothes,上身,漢字T恤,かんじＴシャツ,kanji tee,裁縫店,640,160,夏季,True,活潑,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsHKanji0,1.0.0,4
192,clothes,套裝,發霉連身裙,かびたワンピース,moldy dress,回收箱,,10,全年,True,簡單,['恐怖'],False,,,,TopsTexOnepieceAlineLMold,1.0.0,1
193,clothes,套裝,埃及服,エジプトのふく,pharaoh's outfit,裁縫店,2520,630,全年,True,華麗,['正式'],False,,,,TopsTexOnepieceBlongHEgypt,1.0.0,1
194,clothes,上身,針織罩衫&襯衫,カーディガン&シャツ,cardigan-shirt combo,裁縫店,840,210,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopYshirtsLCardiganyshirt4,1.0.0,6
195,clothes,上身,菱格紋毛衣,アーガイルのセーター,argyle sweater,裁縫店,1200,300,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLArgyle7,1.0.0,8
196,clothes,上身,花紋針織衫,はながらのニット,flower sweater,裁縫店,1200,300,冬季,True,可愛,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLFlowerknit2,1.0.0,4
197,clothes,上身,網球毛衣,テニスセーター,tennis sweater,裁縫店,1440,360,全年,True,簡單,"['運動', '工作']",False,,,,TopsTexTopOuterLTennis0,1.0.0,4
198,clothes,套裝,阿拉伯服,アラビアなふく,desert outfit,裁縫店,2520,630,全年,True,優雅,"['童話世界', '派對']",False,,,,TopsTexOnepieceOverallNArabia2,1.0.0,4
199,clothes,套裝,繃帶服,ほうたいのふく,mummy outfit,裁縫店,700,175,全年,True,酷感,"['童話世界', '恐怖']",False,,,,TopsTexOnepieceOverallLMummyWhite,1.0.0,1
200,clothes,套裝,骨頭服,ボーンなふく,bone costume,裁縫店,1280,320,全年,True,酷感,"['童話世界', '恐怖']",False,,,,TopsTexOnepieceOverallLBoneWhite,1.0.0,1
201,clothes,套裝,職業摔角裝,プロレススーツ,wrestler uniform,裁縫店,1600,400,全年,True,活潑,"['運動', '舞台', '工作']",False,,,,TopsTexOnepieceOverallNWrestling4,1.0.0,6
202,clothes,套裝,棒球服,やきゅうのふく,baseball uniform,裁縫店,1760,440,全年,True,活潑,"['運動', '工作']",False,,,,TopsTexOnepieceOverallLBaseball3,1.0.0,5
203,clothes,套裝,機長服,きちょうのふく,pilot's uniform,裁縫店,2240,560,全年,True,活潑,"['正式', '工作']",False,,,,TopsTexOnepieceOverallLPilot1,1.0.0,3
204,clothes,套裝,鬥牛士服,マタドールなふく,suit of lights,裁縫店,2520,630,全年,True,活潑,"['運動', '舞台', '工作']",False,,,,TopsTexOnepieceOverallLBull0,1.0.0,5
205,clothes,套裝,荷蘭洋裝,オランダなドレス,milkmaid dress,裁縫店,2520,630,全年,True,優雅,"['日常生活', '正式']",False,,,,TopsTexOnepieceDressHHolland0,1.0.0,3
206,clothes,上身,北歐風毛衣,ノルディックなセーター,yodel sweater,裁縫店,1440,360,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLNordic4,1.0.0,5
207,clothes,上身,下雪毛衣,スノーセーター,snowy sweater,裁縫店,1450,362,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLSnow0,1.0.0,3
208,clothes,上身,北歐風針織罩衫,ノルディックなカーディガン,yodel cardigan,裁縫店,1440,360,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLNordiccardigan4,1.0.0,6
209,clothes,上身,手編阿倫花樣毛衣,アランセーター,Aran-knit sweater,裁縫店,1200,300,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLAran1,1.0.0,7
210,clothes,上身,夢幻可愛毛衣,ゆめかわなセーター,dreamy sweater,裁縫店,1440,360,冬季,True,可愛,"['童話世界', '悠閒']",False,,,,TopsTexTopOuterLYumekawa0,1.0.0,2
211,clothes,套裝,太空服,うちゅうふく,space suit,裁縫店,5000,1250,全年,True,酷感,['工作'],False,,,,TopsTexOnepieceOverallLSpaceWhite,1.0.0,1
212,clothes,上身,手編阿倫花樣針織罩衫,アランカーディガン,Aran-knit cardigan,裁縫店,1300,325,冬季,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLArancardigan2,1.0.0,4
213,clothes,套裝,賽車服,レーサーなふく,racing outfit,裁縫店,2450,612,全年,True,活潑,"['運動', '工作']",False,,,,TopsTexOnepieceOverallLRacer3,1.0.0,4
215,clothes,套裝,吊帶裙,つりスカート,skirt with suspenders,裁縫店,1600,400,全年,True,可愛,['日常生活'],False,,,,TopsTexOnepieceAlineHSuspendersskirt4,1.0.0,5
216,clothes,套裝,制服背心裙,ジャンパースカートのせいふく,box-skirt uniform,裁縫店,2300,575,全年,True,簡單,"['日常生活', '正式']",False,,,,TopsTexOnepieceBoxLJumperskirtuniform4,1.0.0,7
217,clothes,上身,無領大衣,ノーカラーコート,collarless coat,裁縫店,2000,500,全年,True,簡單,"['日常生活', '正式']",False,,,,TopsTexTopCoatLNocollar0,1.0.0,3
218,clothes,上身,橄欖球衫,ラガーシャツ,thick-stripes shirt,裁縫店,1120,280,全年,True,活潑,['運動'],False,,,,TopsTexTopYshirtsLRugby6,1.0.0,8
219,clothes,套裝,牛仔吊帶褲,デニムのサロペット,denim overalls,裁縫店,1600,400,全年,True,簡單,"['日常生活', '戶外活動', '度假']",False,,,,TopsTexOnepieceOverallLSaropetto4,1.0.0,8
220,clothes,上身,簡約衛衣,シンプルなトレーナー,sweatshirt,裁縫店,700,175,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopOuterLSweat0,1.0.0,6
221,clothes,套裝,海軍風連身裙,マリンルックワンピース,sailor-collar dress,裁縫店,1920,480,夏季,True,可愛,"['日常生活', '童話世界', '度假']",False,,,,TopsTexOnepieceBalloonHMarine0,1.0.0,4
222,clothes,上身,亨利領T恤,ヘンリーネックＴシャツ,henley shirt,裁縫店,960,240,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLHenley1,1.0.0,4
223,clothes,上身,背心搭配T恤,ジレコーデＴシャツ,gilet and shirt,裁縫店,1120,280,夏季,True,酷感,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopTshirtsHGillet3,1.0.0,4
224,clothes,上身,寬版條紋襯衫,オーバーストライプシャツ,vertical-stripes shirt,裁縫店,960,240,夏季,True,簡單,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopCoatHStripeshirts4,1.0.0,7
225,clothes,上身,工作外套,カバーオール,coverall coat,裁縫店,1120,280,冬季,True,簡單,"['日常生活', '戶外活動']",False,,,,TopsTexTopCoatLCoverall3,1.0.0,4
226,clothes,套裝,印度傳統服裝,サリー,sari,裁縫店,2520,630,全年,True,優雅,"['日常生活', '正式']",False,,,,TopsTexOnepieceBlongHSally0,1.0.0,4
227,clothes,套裝,夢遊仙境連身裙,ふしぎなワンピース,adventure dress,裁縫店,2800,700,全年,True,可愛,['童話世界'],False,,,,TopsTexOnepieceBalloonHStrangeBlue,1.0.0,1
228,clothes,上身,古巴襯衫,キューバシャツ,guayabera shirt,裁縫店,1120,280,夏季,True,酷感,"['日常生活', '戶外活動', '悠閒', '度假']",False,,,,TopsTexTopYshirtsHCuba1,1.0.0,4
229,clothes,上身,海軍大衣,ピーコート,short peacoat,裁縫店,1680,420,冬季,True,簡單,"['日常生活', '正式']",False,,,,TopsTexTopCoatLPcoat5,1.0.0,7
230,clothes,上身,無領襯衫,ノーカラーシャツ,collarless shirt,裁縫店,960,240,全年,True,簡單,['日常生活'],False,,,,TopsTexTopYshirtsLNocollar1,1.0.0,2
231,clothes,上身,工作襯衫,ワークシャツ,heavy-duty shirt,裁縫店,1000,250,全年,True,活潑,"['日常生活', '戶外活動', '工作']",False,,,,TopsTexTopYshirtsLWork3,1.0.0,4
232,clothes,套裝,馬甲連身裙,ビスチェワンピース,sweetheart dress,裁縫店,1600,400,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexOnepieceAlongLBustier3,1.0.0,5
233,clothes,上身,保齡球衫,ボウリングシャツ,bowling shirt,裁縫店,1260,315,夏季,True,酷感,"['悠閒', '運動']",False,,,,TopsTexTopYshirtsHBowling0,1.0.0,8
234,clothes,上身,V領毛衣,Ｖネックセーター,V-neck sweater,裁縫店,840,210,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLVnecksweater2,1.0.0,3
235,clothes,套裝,妖精服,ようせいのふく,fairy dress,裁縫店,3640,910,全年,True,可愛,"['童話世界', '派對', '舞台']",False,,,,TopsTexOnepieceBalloonNFairy1,1.0.0,5
236,clothes,鞋子,二齒木屐,げた,kimono sandals,薛革; 裁縫店,1600,400,全年,False,簡單,"['日常生活', '悠閒', '舞台']",False,,,,ShoesSandalGeta4,1.0.0,8
237,clothes,上身,刷毛外套,ボアフリース,boa fleece,裁縫店,1400,350,冬季,True,活潑,"['日常生活', '戶外活動', '悠閒']",False,,,,TopsTexTopYshirtsLFleece0,1.0.0,8
238,clothes,上身,斜紋軟呢外套,ツイードジャケット,tweed jacket,裁縫店,1680,420,全年,True,優雅,"['日常生活', '正式']",False,,,,TopsTexTopYshirtsLTweed3,1.0.0,6
239,clothes,套裝,吊帶服,サスペンダーなふく,suspender outfit,裁縫店,1900,475,全年,True,優雅,"['日常生活', '正式', '派對']",False,,,,TopsTexOnepieceOverallLSuspenders3,1.0.0,5
240,clothes,下身,斜紋軟呢褲,ツイードパンツ,tweed pants,裁縫店,1300,325,全年,False,簡單,"['日常生活', '正式']",False,,,,BottomsTexPantsWideTweed3,1.0.0,6
241,clothes,上身,兩件式T恤,かさねぎＴシャツ,layered shirt,裁縫店,800,200,全年,True,簡單,"['日常生活', '悠閒']",False,,,,TopsTexTopTshirtsLLayeredtshirts1,1.0.0,4
242,clothes,上身,蕾絲襯衫,レースのシャツ,lacy shirt,裁縫店,850,212,夏季,True,優雅,"['日常生活', '童話世界', '正式', '派對', '度假']",False,,,,TopsTexTopTshirtsHLace0,1.0.0,2
243,clothes,上身,切斯特大衣,チェスターコート,chesterfield coat,裁縫店,2320,580,冬季,True,酷感,['日常生活'],False,,,,TopsTexTopCoatLChester3,1.0.0,4
244,clothes,上身,格紋切斯特大衣,チェックのチェスターコート,checkered chesterfield coat,裁縫店,2380,595,冬季,True,優雅,['日常生活'],False,,,,TopsTexTopCoatLChestercheck3,1.0.0,4
245,clothes,下身,工作短褲,ハーフカーゴパンツ,cargo shorts,裁縫店,1080,270,全年,False,簡單,"['日常生活', '戶外活動', '悠閒', '度假']",False,,,,BottomsTexPantsHalfCargo3,1.0.0,5
246,clothes,上身,大圍巾T恤,おおばんストールＴシャツ,oversized shawl overshirt,裁縫店,1120,280,夏季,True,酷感,"['日常生活', '戶外活動', '悠閒']",False,,,,TopsTexTopYshirtsHBigstole2,1.0.0,3
247,clothes,套裝,小矮人服,こびとのふく,sprite costume,裁縫店,2500,625,全年,True,可愛,['童話世界'],False,,,,TopsTexOnepieceOverallHDwarf1,1.0.0,7
248,clothes,下身,跑步短褲,ランニングパンツ,jogging shorts,裁縫店,700,175,全年,False,活潑,"['戶外活動', '悠閒', '運動']",False,,,,BottomsTexPantsHotRunning5,1.0.0,8
249,clothes,上身,王子襯衫,おうじさまシャツ,young-royal shirt,裁縫店,1440,360,全年,True,華麗,"['童話世界', '正式', '派對', '舞台']",False,,,,TopsTexTopYshirtsLPrince0,1.0.0,5
250,clothes,上身,運動坦克背心,フィットネスタンクトップ,fitness tank,裁縫店,800,200,全年,True,活潑,"['戶外活動', '運動']",False,,,,TopsTexTopTshirtsNFitness4,1.0.0,8
251,clothes,上身,飛行外套,フライトジャケット,flight jacket,裁縫店,1680,420,冬季,True,酷感,"['戶外活動', '工作']",False,,,,TopsTexTopOuterLFlight1,1.0.0,3
252,clothes,上身,紮染T恤,タイダイＴシャツ,tie-dye shirt,每日購物精選,800,200,全年,True,活潑,"['日常生活', '悠閒', '度假']",False,,,,TopsTexTopTshirtsHTiedyeRainbow,1.0.0,1
253,clothes,上身,絨毛背心,ボアベスト,fuzzy vest,裁縫店,1300,325,全年,True,簡單,"['日常生活', '戶外活動']",False,,,,TopsTexTopYshirtsLBoavest4,1.0.0,5
254,clothes,上身,菱格縫線羽絨外套,キルティングダウン,quilted down jacket,裁縫店,1400,350,冬季,True,簡單,['日常生活'],False,,,,TopsTexTopCoatLQuilting1,1.0.0,5
255,clothes,下身,百褶長裙,ロングプリーツスカート,long pleated skirt,裁縫店,1560,390,全年,False,簡單,['日常生活'],False,,,,BottomsTexSkirtLongPleats1,1.0.0,5
